category,main_category,state,backers,country,usd_pledged_real,usd_goal_real,project_time
15742,1.0,0.0,0.0,0.0,0.0,0.0,2500.0,39.0
15743,99.0,7.0,4.0,2.0,8.0,41.27,6068.48,39.0
15744,2.0,1.0,4.0,1.0,5.0,1.35,6068.48,39.0
15745,0.0,5.0,0.0,50.0,13.0,1591.17,6022.01,39.0
15746,10.0,6.0,0.0,55.0,0.0,3075.0,12500.0,39.0
15747,70.0,12.0,0.0,0.0,0.0,0.0,150000.0,39.0
15748,9.0,8.0,1.0,40.0,0.0,1395.0,1000.0,39.0
15749,2.0,1.0,1.0,37.0,0.0,2656.0,2500.0,39.0
15750,80.0,0.0,1.0,267.0,0.0,41225.0,40000.0,39.0
15751,14.0,8.0,0.0,10.0,1.0,583.4,6180.09,39.0
15752,39.0,4.0,0.0,1.0,0.0,10.0,2500.0,39.0
15753,12.0,9.0,0.0,12.0,0.0,381.0,2500.0,39.0
15754,33.0,1.0,2.0,0.0,0.0,0.0,6000.0,39.0
15755,2.0,1.0,1.0,77.0,0.0,6645.0,6000.0,39.0
15756,10.0,6.0,0.0,2.0,0.0,20.0,2500.0,39.0
15757,7.0,0.0,0.0,1.0,0.0,20.0,2500.0,39.0
15758,54.0,0.0,1.0,15.0,1.0,429.29,429.29,39.0
15759,0.0,5.0,5.0,647.0,0.0,39693.0,25000.0,39.0
15760,1.0,0.0,0.0,0.0,1.0,0.0,12966.8,39.0
15761,1.0,0.0,1.0,201.0,0.0,24780.0,19500.0,39.0
15762,15.0,4.0,0.0,7.0,0.0,87.0,6500.0,39.0
15763,24.0,13.0,0.0,0.0,2.0,0.0,19053.0,39.0
15764,0.0,5.0,0.0,62.0,0.0,7264.0,75000.0,39.0
15765,9.0,8.0,1.0,45.0,0.0,6520.0,6500.0,39.0
15766,13.0,1.0,0.0,298.0,0.0,15188.0,40000.0,39.0
15767,0.0,5.0,1.0,117.0,0.0,41864.0,40000.0,39.0
15768,81.0,0.0,0.0,0.0,0.0,0.0,25000.0,39.0
15769,1.0,0.0,1.0,376.0,0.0,111545.12,40000.0,39.0
15770,34.0,6.0,0.0,7.0,0.0,166.0,2500.0,39.0
15771,7.0,0.0,2.0,0.0,1.0,0.0,497.47,39.0
15772,38.0,0.0,1.0,116.0,0.0,10120.5,6500.0,39.0
15773,8.0,2.0,0.0,1.0,18.0,5.19,6228.33,39.0
15774,0.0,5.0,2.0,9.0,0.0,786.0,12000.0,39.0
15775,51.0,3.0,0.0,4.0,0.0,132.0,2500.0,39.0
15776,25.0,1.0,0.0,29.0,0.0,1295.0,2500.0,39.0
15777,1.0,0.0,1.0,251.0,0.0,15435.55,13000.0,39.0
15778,2.0,1.0,0.0,0.0,11.0,0.0,465.05,39.0
15779,30.0,3.0,3.0,0.0,4.0,7902.0,1000.0,39.0
15780,33.0,1.0,0.0,2.0,0.0,20.0,30000.0,39.0
15781,45.0,7.0,1.0,127.0,0.0,40350.0,40000.0,39.0
15782,17.0,1.0,1.0,33.0,0.0,2596.0,2500.0,39.0
15783,30.0,3.0,0.0,0.0,0.0,0.0,491.0,39.0
15784,58.0,12.0,0.0,0.0,0.0,0.0,150000.0,39.0
15785,4.0,0.0,1.0,106.0,0.0,12205.0,12000.0,39.0
15786,9.0,8.0,0.0,0.0,0.0,0.0,10000.0,39.0
15787,82.0,9.0,1.0,47.0,0.0,3876.0,2000.0,39.0
15788,81.0,0.0,1.0,114.0,0.0,38081.01,38000.0,39.0
15789,71.0,4.0,1.0,202.0,7.0,18414.58,17481.09,39.0
15790,13.0,1.0,1.0,598.0,0.0,31548.0,17000.0,39.0
15791,18.0,4.0,0.0,122.0,2.0,3299.6,38048.85,39.0
15792,19.0,10.0,0.0,35.0,2.0,2278.07,7457.96,39.0
15793,52.0,1.0,0.0,2.0,0.0,210.0,7500.0,39.0
15794,9.0,8.0,0.0,245.0,2.0,4764.55,11508.58,39.0
15795,115.0,4.0,0.0,36.0,2.0,759.29,11469.64,39.0
15796,0.0,5.0,2.0,10.0,0.0,576.0,7500.0,39.0
15797,5.0,3.0,1.0,283.0,2.0,7651.15,7328.69,39.0
15798,52.0,1.0,0.0,1.0,0.0,22.0,25000.0,39.0
15799,7.0,0.0,0.0,2.0,0.0,10.0,250000.0,39.0
15800,6.0,7.0,2.0,1.0,1.0,4.89,11415.9,39.0
15801,0.0,5.0,0.0,4.0,0.0,33.0,78000.0,39.0
15802,13.0,1.0,0.0,4.0,0.0,41.0,1000.0,39.0
15803,104.0,1.0,0.0,5.0,1.0,134.64,38469.43,39.0
15804,16.0,2.0,0.0,5.0,3.0,875.31,2143.62,39.0
15805,1.0,0.0,0.0,3.0,0.0,126.0,17000.0,39.0
15806,21.0,2.0,2.0,1.0,0.0,15.0,128200.0,39.0
15807,54.0,0.0,1.0,47.0,1.0,3488.74,2143.84,39.0
15808,44.0,3.0,0.0,2.0,8.0,50.16,2180.81,39.0
15809,2.0,1.0,0.0,2.0,0.0,30.0,5000.0,40.0
15810,1.0,0.0,0.0,5.0,0.0,300.0,5000.0,40.0
15811,0.0,5.0,1.0,2561.0,0.0,208884.0,99000.0,40.0
15812,1.0,0.0,0.0,15.0,3.0,866.94,8846.3,40.0
15813,1.0,0.0,1.0,51.0,0.0,6320.0,4000.0,40.0
15814,4.0,0.0,1.0,14.0,0.0,5000.0,5000.0,40.0
15815,23.0,0.0,0.0,3.0,0.0,300.0,5000.0,40.0
15816,32.0,6.0,0.0,4.0,0.0,90.0,1200.0,40.0
15817,18.0,4.0,0.0,44.0,0.0,5905.0,25000.0,40.0
15818,23.0,0.0,0.0,3.0,0.0,115.0,15000.0,40.0
15819,28.0,4.0,1.0,561.0,0.0,268192.0,250000.0,40.0
15820,4.0,0.0,2.0,16.0,0.0,595.0,3000.0,40.0
15821,54.0,0.0,1.0,9.0,1.0,1929.97,1929.97,40.0
15822,15.0,4.0,1.0,65.0,0.0,6914.0,6900.0,40.0
15823,47.0,5.0,1.0,14.0,0.0,5000.0,5000.0,40.0
15824,0.0,5.0,0.0,1.0,0.0,20.0,700.0,40.0
15825,6.0,7.0,2.0,5.0,0.0,140.0,64852.0,40.0
15826,84.0,2.0,0.0,8.0,3.0,916.18,51053.56,40.0
15827,7.0,0.0,3.0,0.0,4.0,0.0,3000.0,40.0
15828,1.0,0.0,1.0,424.0,0.0,53332.0,51000.0,40.0
15829,8.0,2.0,0.0,31.0,0.0,2551.0,10000.0,40.0
15830,13.0,1.0,0.0,2.0,0.0,160.0,2000.0,40.0
15831,0.0,5.0,0.0,13.0,0.0,271.0,10000.0,40.0
15832,10.0,6.0,2.0,2.0,0.0,150.0,15000.0,40.0
15833,7.0,0.0,0.0,2.0,0.0,100.0,3500.0,40.0
15834,13.0,1.0,0.0,11.0,0.0,312.0,1206.0,40.0
15835,0.0,5.0,1.0,666.0,0.0,41209.43,20000.0,40.0
15836,30.0,3.0,1.0,178.0,0.0,14900.0,9950.0,40.0
15837,17.0,1.0,1.0,163.0,0.0,8000.8,5000.0,40.0
15838,1.0,0.0,1.0,54.0,0.0,4121.0,2500.0,40.0
15839,17.0,1.0,1.0,41.0,0.0,1455.0,1000.0,40.0
15840,9.0,8.0,0.0,3.0,0.0,80.0,2500.0,40.0
15841,53.0,6.0,1.0,76.0,0.0,4676.0,3500.0,40.0
15842,15.0,4.0,0.0,66.0,0.0,2072.0,16500.0,40.0
15843,23.0,0.0,0.0,2.0,0.0,100.0,17000.0,40.0
15844,19.0,10.0,0.0,2.0,0.0,150.0,1400.0,40.0
15845,0.0,5.0,1.0,72.0,7.0,12498.87,11304.03,40.0
15846,5.0,3.0,1.0,314.0,7.0,22815.35,16411.56,40.0
15847,23.0,0.0,0.0,26.0,0.0,2051.0,10000.0,40.0
15848,30.0,3.0,0.0,7.0,0.0,650.0,3000.0,40.0
15849,7.0,0.0,0.0,5.0,0.0,1750.0,15000.0,40.0
15850,29.0,5.0,2.0,3.0,8.0,61.82,9407.97,40.0
15851,8.0,2.0,0.0,0.0,0.0,0.0,1.0,40.0
15852,105.0,4.0,0.0,6.0,0.0,421.0,50000.0,40.0
15853,21.0,2.0,1.0,133.0,8.0,28367.97,27947.64,40.0
15854,3.0,3.0,1.0,635.0,1.0,111125.06,24511.01,40.0
15855,20.0,0.0,2.0,5.0,0.0,625.0,10000.0,40.0
15856,37.0,6.0,2.0,1.0,0.0,100.0,2500.0,40.0
15857,52.0,1.0,1.0,43.0,0.0,1081.0,200.0,40.0
15858,17.0,1.0,1.0,82.0,0.0,3667.91,3000.0,40.0
15859,36.0,8.0,0.0,20.0,0.0,496.0,5500.0,40.0
15860,18.0,4.0,0.0,2.0,0.0,121.0,1728.0,40.0
15861,62.0,2.0,2.0,5.0,0.0,98.0,1750.0,40.0
15862,50.0,14.0,0.0,10.0,0.0,380.0,4500.0,40.0
15863,0.0,5.0,0.0,5.0,0.0,130.0,2500.0,40.0
15864,2.0,1.0,1.0,183.0,0.0,35422.0,35000.0,40.0
15865,0.0,5.0,0.0,28.0,2.0,1951.38,9406.98,40.0
15866,1.0,0.0,0.0,6.0,0.0,255.0,7000.0,40.0
15867,0.0,5.0,1.0,373.0,0.0,11259.0,6300.0,40.0
15868,86.0,7.0,0.0,39.0,0.0,1876.0,10000.0,40.0
15869,2.0,1.0,3.0,0.0,4.0,25.0,1111.0,40.0
15870,7.0,0.0,0.0,0.0,0.0,0.0,3000000.0,40.0
15871,7.0,0.0,1.0,17.0,0.0,3035.0,3000.0,40.0
15872,20.0,0.0,0.0,31.0,0.0,1086.0,18000.0,40.0
15873,13.0,1.0,1.0,113.0,0.0,15494.0,15000.0,40.0
15874,0.0,5.0,1.0,124.0,0.0,15584.0,15000.0,40.0
15875,3.0,3.0,2.0,4.0,0.0,120.0,20000.0,40.0
15876,12.0,9.0,1.0,93.0,0.0,8350.34,8000.0,40.0
15877,88.0,2.0,0.0,54.0,0.0,4943.0,8000.0,40.0
15878,26.0,12.0,2.0,0.0,0.0,0.0,7300.0,40.0
15879,17.0,1.0,1.0,77.0,0.0,3400.52,2000.0,40.0
15880,13.0,1.0,1.0,109.0,0.0,8462.43,7777.0,40.0
15881,15.0,4.0,0.0,50.0,1.0,3571.78,15399.78,40.0
15882,39.0,4.0,1.0,5999.0,0.0,219616.38,20000.0,40.0
15883,13.0,1.0,0.0,2.0,14.0,32.89,1205928.78,40.0
15884,3.0,3.0,0.0,24.0,0.0,1867.0,15000.0,40.0
15885,6.0,7.0,0.0,31.0,0.0,1485.0,20000.0,40.0
15886,3.0,3.0,2.0,83.0,0.0,3954.0,8000.0,40.0
15887,6.0,7.0,1.0,107.0,0.0,8540.0,8000.0,40.0
15888,1.0,0.0,1.0,363.0,0.0,24129.24,20000.0,40.0
15889,38.0,0.0,0.0,1.0,0.0,10.0,15000.0,41.0
15890,1.0,0.0,0.0,2.0,0.0,505.0,18500.0,41.0
15891,35.0,4.0,0.0,285.0,0.0,7016.01,49000.0,41.0
15892,8.0,2.0,0.0,0.0,0.0,0.0,5500.0,41.0
15893,0.0,5.0,0.0,5.0,0.0,82.0,5000.0,41.0
15894,6.0,7.0,0.0,2.0,0.0,200.0,5500.0,41.0
15895,44.0,3.0,0.0,5.0,0.0,245.0,15000.0,41.0
15896,8.0,2.0,0.0,0.0,0.0,0.0,1240.0,41.0
15897,7.0,0.0,1.0,957.0,0.0,84762.02,80000.0,41.0
15898,11.0,2.0,1.0,64.0,0.0,5886.0,5000.0,41.0
15899,10.0,6.0,0.0,0.0,0.0,0.0,6200.0,41.0
15900,81.0,0.0,1.0,77.0,0.0,14061.0,12000.0,41.0
15901,4.0,0.0,4.0,1.0,18.0,205.94,2059.39,41.0
15902,83.0,5.0,0.0,21.0,0.0,1497.99,10000.0,41.0
15903,1.0,0.0,1.0,24.0,0.0,4250.0,4000.0,41.0
15904,5.0,3.0,0.0,1.0,1.0,1.54,9242.43,41.0
15905,90.0,7.0,0.0,1.0,0.0,1.0,250000.0,41.0
15906,22.0,11.0,1.0,41.0,0.0,2626.0,1200.0,41.0
15907,1.0,0.0,2.0,0.0,0.0,0.0,75000.0,41.0
15908,17.0,1.0,1.0,113.0,0.0,6042.02,6000.0,41.0
15909,39.0,4.0,0.0,44.0,3.0,10826.32,42081.1,41.0
15910,13.0,1.0,1.0,209.0,0.0,7508.01,5000.0,41.0
15911,16.0,2.0,1.0,103.0,0.0,4667.0,3600.0,41.0
15912,11.0,2.0,0.0,0.0,0.0,0.0,300.0,41.0
15913,0.0,5.0,1.0,273.0,0.0,26783.38,15000.0,41.0
15914,7.0,0.0,3.0,0.0,4.0,911.06,4049.17,41.0
15915,1.0,0.0,0.0,3.0,0.0,82.0,3500.0,41.0
15916,20.0,0.0,0.0,151.0,0.0,13886.0,22000.0,41.0
15917,1.0,0.0,0.0,5.0,0.0,150.0,3000.0,41.0
15918,125.0,1.0,1.0,82.0,0.0,3915.0,3500.0,41.0
15919,13.0,1.0,0.0,0.0,0.0,0.0,3000.0,41.0
15920,22.0,11.0,1.0,244.0,0.0,17249.15,5000.0,41.0
15921,20.0,0.0,1.0,286.0,0.0,32132.34,30000.0,41.0
15922,88.0,2.0,0.0,19.0,0.0,805.0,3000.0,41.0
15923,1.0,0.0,0.0,12.0,0.0,811.0,16000.0,41.0
15924,1.0,0.0,0.0,0.0,0.0,0.0,10000.0,41.0
15925,17.0,1.0,1.0,61.0,0.0,3060.0,3000.0,41.0
15926,7.0,0.0,3.0,0.0,4.0,0.0,4440.96,41.0
15927,1.0,0.0,1.0,137.0,0.0,14246.0,12000.0,41.0
15928,13.0,1.0,0.0,13.0,0.0,503.0,10000.0,41.0
15929,12.0,9.0,2.0,0.0,0.0,0.0,5000.0,41.0
15930,36.0,8.0,1.0,128.0,2.0,7554.16,3528.33,41.0
15931,4.0,0.0,0.0,7.0,1.0,168.2,1601.87,41.0
15932,7.0,0.0,1.0,121.0,0.0,9660.0,9500.0,41.0
15933,1.0,0.0,0.0,19.0,0.0,1460.0,7000.0,41.0
15934,8.0,2.0,0.0,1.0,0.0,25.0,2000.0,41.0
15935,17.0,1.0,1.0,58.0,0.0,2775.0,2325.0,41.0
15936,1.0,0.0,0.0,1.0,1.0,1.62,48698.14,41.0
15937,16.0,2.0,0.0,8.0,0.0,167.0,1850.0,41.0
15938,36.0,8.0,0.0,98.0,0.0,3703.0,10000.0,41.0
15939,33.0,1.0,1.0,101.0,19.0,8752.32,8538.33,41.0
15940,6.0,7.0,1.0,10508.0,0.0,1811321.6,100000.0,41.0
15941,1.0,0.0,0.0,1.0,0.0,20.0,3000.0,41.0
15942,36.0,8.0,0.0,25.0,5.0,952.04,11134.99,41.0
15943,30.0,3.0,0.0,5.0,0.0,1220.0,15000.0,41.0
15944,22.0,11.0,0.0,128.0,0.0,3994.0,35000.0,41.0
15945,0.0,5.0,1.0,67.0,3.0,22035.86,20956.4,41.0
15946,9.0,8.0,1.0,86.0,0.0,7143.0,6800.0,41.0
15947,7.0,0.0,0.0,0.0,0.0,0.0,75000.0,41.0
15948,57.0,1.0,0.0,20.0,0.0,4635.0,15000.0,41.0
15949,11.0,2.0,2.0,0.0,10.0,0.0,2414.99,41.0
15950,1.0,0.0,1.0,111.0,0.0,7554.33,6000.0,41.0
15951,2.0,1.0,1.0,669.0,1.0,102067.44,67952.09,41.0
15952,3.0,3.0,1.0,79.0,0.0,7201.0,4000.0,41.0
15953,30.0,3.0,0.0,36.0,1.0,2192.24,8059.71,41.0
15954,11.0,2.0,0.0,19.0,0.0,660.0,2100.0,41.0
15955,29.0,5.0,0.0,236.0,0.0,4577.0,10000.0,41.0
15956,17.0,1.0,1.0,54.0,13.0,2232.81,1969.48,41.0
15957,25.0,1.0,1.0,156.0,0.0,5923.0,4800.0,41.0
15958,99.0,7.0,0.0,19.0,1.0,1716.84,78874.72,41.0
15959,82.0,9.0,1.0,292.0,0.0,61890.0,55000.0,41.0
15960,64.0,0.0,4.0,13.0,0.0,429.0,1200.0,41.0
15961,0.0,5.0,2.0,15.0,11.0,7619.16,46622.91,41.0
15962,19.0,10.0,2.0,0.0,0.0,0.0,5000.0,41.0
15963,14.0,8.0,1.0,152.0,0.0,29927.0,20000.0,41.0
15964,1.0,0.0,0.0,6.0,0.0,431.0,8000.0,41.0
15965,76.0,2.0,1.0,219.0,1.0,10866.62,8586.19,41.0
15966,19.0,10.0,2.0,1.0,0.0,75.0,11000.0,41.0
15967,2.0,1.0,1.0,7.0,5.0,691.73,691.73,41.0
15968,40.0,1.0,1.0,56.0,1.0,3904.07,2923.18,41.0
15969,0.0,5.0,0.0,112.0,9.0,3490.31,10914.05,41.0
15970,13.0,1.0,1.0,47.0,0.0,4154.8,4000.0,41.0
15971,0.0,5.0,1.0,444.0,0.0,29041.0,18223.0,41.0
15972,8.0,2.0,1.0,48.0,0.0,4296.0,4000.0,41.0
15973,23.0,0.0,1.0,209.0,0.0,57628.0,55000.0,41.0
15974,7.0,0.0,0.0,2.0,0.0,80.0,1200.0,41.0
15975,21.0,2.0,1.0,158.0,0.0,10022.0,10000.0,41.0
15976,1.0,0.0,1.0,55.0,0.0,3146.0,1825.0,41.0
15977,7.0,0.0,0.0,83.0,0.0,7657.0,280000.0,41.0
15978,6.0,7.0,1.0,540.0,0.0,28315.0,14500.0,41.0
15979,89.0,0.0,0.0,130.0,0.0,18177.0,35000.0,41.0
15980,20.0,0.0,1.0,13.0,0.0,872.68,750.0,41.0
15981,6.0,7.0,0.0,1.0,2.0,0.77,7675.78,41.0
15982,13.0,1.0,0.0,65.0,0.0,3013.0,10000.0,41.0
15983,24.0,4.0,0.0,0.0,0.0,0.0,240000.0,41.0
15984,23.0,0.0,1.0,818.0,0.0,48130.24,10000.0,41.0
15985,25.0,1.0,0.0,37.0,0.0,3398.0,6000.0,41.0
15986,0.0,5.0,1.0,157.0,0.0,19016.52,3000.0,42.0
15987,1.0,0.0,0.0,2.0,8.0,132.47,12616.07,42.0
15988,29.0,5.0,1.0,177.0,0.0,8764.2,5000.0,42.0
15989,18.0,4.0,2.0,114.0,0.0,74560.0,100000.0,42.0
15990,37.0,6.0,1.0,55.0,0.0,4022.0,2500.0,42.0
15991,40.0,1.0,1.0,46.0,0.0,10030.0,10000.0,42.0
15992,22.0,11.0,1.0,121.0,0.0,4110.0,3500.0,42.0
15993,0.0,5.0,1.0,1967.0,0.0,187849.0,150000.0,42.0
15994,2.0,1.0,1.0,103.0,0.0,11665.0,10000.0,42.0
15995,8.0,2.0,0.0,5.0,0.0,110.0,400.0,42.0
15996,11.0,2.0,0.0,1.0,0.0,25.0,10000.0,42.0
15997,15.0,4.0,0.0,6.0,0.0,253.0,100000.0,42.0
15998,77.0,14.0,0.0,1.0,3.0,0.8,2560.2,42.0
15999,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,42.0
16000,13.0,1.0,1.0,21.0,0.0,787.0,700.0,42.0
16001,8.0,2.0,0.0,10.0,0.0,265.0,3000.0,42.0
16002,26.0,12.0,0.0,1.0,0.0,10.0,200000.0,42.0
16003,50.0,14.0,1.0,104.0,0.0,8185.0,6000.0,42.0
16004,0.0,5.0,1.0,46.0,3.0,3206.73,1425.21,42.0
16005,27.0,1.0,0.0,0.0,0.0,0.0,650.0,42.0
16006,0.0,5.0,0.0,6.0,1.0,288.03,660.62,42.0
16007,46.0,0.0,0.0,49.0,0.0,2049.0,6000.0,42.0
16008,47.0,5.0,1.0,23.0,1.0,566.37,455.53,42.0
16009,73.0,3.0,0.0,3.0,0.0,150.0,10000.0,42.0
16010,15.0,4.0,0.0,4.0,0.0,624.0,250000.0,42.0
16011,4.0,0.0,1.0,19.0,0.0,2125.0,2000.0,42.0
16012,7.0,0.0,1.0,19.0,1.0,507.61,454.57,42.0
16013,3.0,3.0,0.0,55.0,2.0,2278.43,4510.26,42.0
16014,19.0,10.0,0.0,5.0,2.0,92.41,634.17,42.0
16015,11.0,2.0,1.0,222.0,5.0,13846.23,7829.22,42.0
16016,146.0,0.0,0.0,18.0,0.0,666.0,400000.0,42.0
16017,1.0,0.0,0.0,38.0,0.0,3046.0,18000.0,42.0
16018,1.0,0.0,0.0,2.0,2.0,46.54,3814.76,42.0
16019,0.0,5.0,2.0,58.0,0.0,1128.0,2500.0,42.0
16020,32.0,6.0,1.0,88.0,0.0,5479.0,5000.0,42.0
16021,71.0,4.0,1.0,1731.0,0.0,317135.4,30000.0,42.0
16022,6.0,7.0,1.0,28.0,0.0,641.0,545.0,42.0
16023,49.0,1.0,1.0,19.0,0.0,1295.0,1200.0,42.0
16024,63.0,9.0,1.0,96.0,0.0,13312.7,12000.0,42.0
16025,3.0,3.0,0.0,48.0,0.0,3098.0,25000.0,42.0
16026,4.0,0.0,0.0,8.0,0.0,1050.0,10000.0,42.0
16027,4.0,0.0,0.0,0.0,0.0,0.0,5000.0,42.0
16028,54.0,0.0,0.0,2.0,1.0,56.3,4926.39,42.0
16029,0.0,5.0,2.0,22.0,2.0,2401.54,46886.72,42.0
16030,49.0,1.0,0.0,1.0,0.0,15.0,10500.0,42.0
16031,39.0,4.0,0.0,285.0,8.0,36379.24,92344.13,42.0
16032,21.0,2.0,1.0,243.0,9.0,7098.55,5577.99,42.0
16033,2.0,1.0,1.0,103.0,0.0,7170.5,7000.0,42.0
16034,29.0,5.0,1.0,112.0,0.0,85233.0,50000.0,42.0
16035,16.0,2.0,2.0,5.0,0.0,81.0,8000.0,42.0
16036,6.0,7.0,0.0,3.0,0.0,250.0,15500.0,42.0
16037,11.0,2.0,2.0,73.0,2.0,2570.12,7173.6,42.0
16038,105.0,4.0,0.0,24.0,10.0,1433.46,126037.18,42.0
16039,54.0,0.0,0.0,2.0,1.0,9.39,782.34,42.0
16040,24.0,4.0,0.0,0.0,0.0,0.0,90000.0,42.0
16041,0.0,5.0,2.0,17.0,7.0,3223.51,11654.06,42.0
16042,0.0,5.0,0.0,170.0,0.0,16669.0,217000.0,42.0
16043,131.0,0.0,0.0,5.0,1.0,60.9,259.93,42.0
16044,127.0,10.0,0.0,71.0,1.0,9722.4,22859.43,42.0
16045,32.0,6.0,2.0,204.0,0.0,18087.0,60000.0,42.0
16046,0.0,5.0,1.0,29.0,0.0,448.0,350.0,42.0
16047,10.0,6.0,1.0,208.0,0.0,9007.02,8000.0,42.0
16048,10.0,6.0,0.0,59.0,0.0,6505.0,15000.0,42.0
16049,14.0,8.0,0.0,0.0,0.0,0.0,9000.0,42.0
16050,10.0,6.0,1.0,62.0,0.0,2820.0,2750.0,42.0
16051,61.0,11.0,1.0,152.0,1.0,15676.76,12133.71,42.0
16052,32.0,6.0,1.0,112.0,1.0,9817.42,3301.64,42.0
16053,65.0,8.0,4.0,0.0,8.0,0.0,9466.82,42.0
16054,16.0,2.0,0.0,58.0,2.0,3503.93,16366.76,42.0
16055,7.0,0.0,0.0,6.0,0.0,210.0,79800.0,42.0
16056,12.0,9.0,1.0,198.0,0.0,25817.0,25000.0,42.0
16057,16.0,2.0,0.0,14.0,0.0,390.0,6000.0,42.0
16058,35.0,4.0,0.0,7.0,6.0,829.51,11430.31,42.0
16059,87.0,0.0,1.0,83.0,0.0,4732.0,4469.0,42.0
16060,5.0,3.0,0.0,1.0,2.0,0.73,3664.35,42.0
16061,11.0,2.0,0.0,81.0,0.0,2687.0,6500.0,42.0
16062,22.0,11.0,0.0,8.0,0.0,623.0,1700.0,42.0
16063,25.0,1.0,1.0,158.0,0.0,8636.0,6000.0,42.0
16064,18.0,4.0,2.0,6.0,0.0,155.0,200000.0,42.0
16065,5.0,3.0,0.0,2.0,1.0,20.71,323.65,42.0
16066,86.0,9.0,1.0,37.0,0.0,19176.0,19000.0,42.0
16067,21.0,2.0,1.0,48.0,0.0,4045.0,4000.0,42.0
16068,129.0,4.0,0.0,18.0,0.0,1761.0,10000.0,42.0
16069,20.0,0.0,1.0,161.0,0.0,7095.23,5000.0,42.0
16070,0.0,5.0,0.0,89.0,3.0,10556.66,57112.4,42.0
16071,5.0,3.0,0.0,15.0,1.0,164.67,831.66,43.0
16072,2.0,1.0,0.0,1.0,0.0,1.0,12000.0,43.0
16073,1.0,0.0,0.0,65.0,0.0,4295.0,30000.0,43.0
16074,4.0,0.0,0.0,5.0,0.0,155.0,12100.0,43.0
16075,7.0,0.0,1.0,171.0,1.0,13549.6,13283.92,43.0
16076,6.0,7.0,0.0,4.0,11.0,118.76,3562.78,43.0
16077,9.0,8.0,1.0,67.0,0.0,11300.0,10000.0,43.0
16078,37.0,6.0,1.0,3.0,0.0,75.0,75.0,43.0
16079,24.0,4.0,0.0,1.0,0.0,75.0,150000.0,43.0
16080,2.0,1.0,3.0,0.0,4.0,5810.0,5000.0,43.0
16081,0.0,5.0,1.0,9624.0,0.0,654557.0,10000.0,43.0
16082,90.0,7.0,0.0,0.0,0.0,0.0,1000.0,43.0
16083,84.0,2.0,0.0,13.0,18.0,2281.79,12640.96,43.0
16084,0.0,5.0,0.0,28.0,0.0,8047.0,25000.0,43.0
16085,21.0,2.0,0.0,4.0,18.0,75.2,7310781.31,43.0
16086,0.0,5.0,2.0,54.0,0.0,18704.0,12000.0,43.0
16087,115.0,4.0,0.0,1.0,0.0,1.0,12000.0,43.0
16088,2.0,1.0,3.0,0.0,4.0,257.0,3800.0,43.0
16089,6.0,7.0,0.0,26.0,0.0,1056.0,3522.0,43.0
16090,54.0,0.0,4.0,1.0,0.0,1.0,30000.0,43.0
16091,76.0,11.0,1.0,494.0,0.0,22791.0,12000.0,43.0
16092,6.0,7.0,1.0,76.0,0.0,4410.0,4200.0,43.0
16093,4.0,0.0,1.0,48.0,0.0,16291.0,13500.0,43.0
16094,2.0,1.0,1.0,9.0,0.0,750.0,750.0,43.0
16095,40.0,1.0,0.0,12.0,0.0,526.0,1000.0,43.0
16096,15.0,4.0,1.0,558.0,0.0,146072.0,50000.0,43.0
16097,3.0,3.0,1.0,56.0,2.0,1611.29,1143.38,43.0
16098,2.0,1.0,0.0,10.0,0.0,409.0,4500.0,43.0
16099,6.0,7.0,0.0,14.0,0.0,501.0,5000.0,43.0
16100,25.0,1.0,0.0,33.0,0.0,4680.0,12000.0,43.0
16101,1.0,0.0,1.0,18.0,0.0,1200.0,1200.0,43.0
16102,3.0,3.0,0.0,0.0,0.0,0.0,2500.0,43.0
16103,28.0,4.0,0.0,102.0,0.0,10290.01,90000.0,43.0
16104,48.0,6.0,1.0,109.0,0.0,8614.0,7000.0,43.0
16105,7.0,0.0,3.0,0.0,4.0,426.0,2000.0,43.0
16106,79.0,1.0,0.0,5.0,13.0,186.03,2426.52,43.0
16107,33.0,1.0,1.0,98.0,0.0,8792.0,8000.0,43.0
16108,1.0,0.0,0.0,1.0,0.0,30.0,3500.0,43.0
16109,13.0,1.0,1.0,78.0,0.0,6950.0,6500.0,43.0
16110,2.0,1.0,0.0,7.0,8.0,208.96,3348.74,43.0
16111,132.0,7.0,1.0,279.0,0.0,11678.0,8450.0,43.0
16112,2.0,1.0,1.0,90.0,0.0,7798.0,7500.0,43.0
16113,20.0,0.0,1.0,337.0,0.0,22301.78,20000.0,43.0
16114,15.0,4.0,1.0,1616.0,0.0,202666.0,35000.0,43.0
16115,16.0,2.0,1.0,45.0,0.0,3296.0,3000.0,43.0
16116,4.0,0.0,1.0,92.0,0.0,8141.0,8000.0,43.0
16117,19.0,10.0,1.0,32.0,0.0,2089.0,2000.0,43.0
16118,67.0,10.0,0.0,5.0,8.0,30.28,2242.81,43.0
16119,14.0,8.0,0.0,16.0,0.0,1563.0,8000.0,43.0
16120,13.0,1.0,0.0,37.0,0.0,1718.0,8000.0,43.0
16121,52.0,1.0,0.0,60.0,3.0,728.94,3005.94,43.0
16122,1.0,0.0,0.0,12.0,1.0,589.49,8543.36,43.0
16123,8.0,2.0,2.0,0.0,0.0,0.0,15000.0,43.0
